"Subject" "Activity" "mean_grouped" "dimension" "type_computation" "typetime" "type_number" "body_vs_gravity" "mag" "jerk" "freq"
27 "STANDING" -0.991831534358974 "X" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.680813725392147 "X" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.623456414216366 "X" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.679007254150131 "X" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.0208764064320173 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.0517030657821192 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.0248490682828446 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.0298726752979381 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.027473566188374 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.0294516873643046 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.0342840234147034 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.067430938188764 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.0518716929407792 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" 0.00359053897160142 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.0701318154561458 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.0144658378235897 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.0342448434966667 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.0547328440272468 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.0702784362985075 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.0575264551461828 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.0562470618980061 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" 0.00779788388987705 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.023047440764557 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.0281278780610671 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.0122341446725137 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.01284166884445 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.026848276775 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.0259236282933333 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.038430136020509 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.0385723953346511 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.0224726834409615 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.0256483096989899 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.0276346639303578 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.0122820553981818 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.00112339350162602 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.0220890418013172 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.0212578096847769 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.00298151164792176 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.020659932105102 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.0683332171546644 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.0324471173435897 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.064496354556466 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.0101831910869331 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.0354229280326632 "X" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.686555715201729 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.710648927815894 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.699262195705865 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.750915960835052 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.623295736308943 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.709955676983444 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.767068673052966 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.35344952441573 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.687155474097403 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.656219242281851 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.676452392569444 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.597873796746581 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.970429545833333 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.739922126628797 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.677307561997761 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.764316840252151 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.715109859672783 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.649305014086066 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.973762051772152 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.696859473045732 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.799534450491803 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.7250048879375 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.985719333333333 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.950461505666667 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.791426443721557 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.637789914575556 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.652396391814103 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.70994810379798 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.79617228689951 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.743170551461616 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.619856056592683 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.755738625241935 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.776199049939633 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.683131970775061 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.766673970339286 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.745669027144295 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.987584196794872 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.740276591873298 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.73469927369157 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.671005846122715 "X" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.0971120197265994 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
2 "WALKING" -0.0875587491668874 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
3 "WALKING" -0.0991554609633431 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING" -0.10509869233866 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.112213469653659 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
5 "WALKING" -0.103522877147351 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING" -0.0919680285336017 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0589128557764045 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.0942037376182662 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.104969855200356 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.0892254930640278 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.11062834367265 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.0984885261 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.0805473309873418 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "SITTING" -0.0726924262059701 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.073416747110215 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
13 "SITTING" -0.0881182379434251 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.109826852532898 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.100542747126582 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.0960910108539634 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.107361614801257 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "SITTING" -0.109084058157187 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.099654922875 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.0981970214 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.0940621740320958 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.0895939425055556 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.0945547052108333 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.0953189767722222 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.100558317889216 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.106045772136364 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.114427759866748 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.0966990737225806 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.0998294248142257 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.108263884562298 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.0988125627461224 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.0873862322442852 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.0966434086025641 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.0881213551172775 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.100707751809855 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.0926769005274151 "X" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.637812687210375 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
2 "WALKING" -0.671679103311258 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
3 "WALKING" -0.689328428607038 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING" -0.778479585721649 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.637528066829268 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
5 "WALKING" -0.662581310334437 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING" -0.739023005 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0342001184382022 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.701731200484416 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.674984452240214 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.7617108665625 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.632669178589744 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.978483352166667 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.781738140601266 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "SITTING" -0.623189590291045 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.772069692150538 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
13 "SITTING" -0.715772980189602 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.723150613606557 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.981309872025316 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.731382711036585 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.858298719153005 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "SITTING" -0.75779255871875 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.992357467708333 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.976198165666667 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.830920002934132 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.618836206634444 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.653186069490385 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.733941115257576 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.792483156720588 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.760885591313131 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.625212511333333 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.728692138333333 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.764490030609974 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.768682473178484 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.732321370690816 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.776155496711409 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.992694551282051 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.720515676293194 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.736117664139535 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.780636429556136 "X" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.531895161258213 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.57377091142947 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.625733289873607 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.698994344226804 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.518103409715447 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.55123770513245 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.646620302652542 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.133757972988764 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.593011288564935 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.581831414648399 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.579258404408681 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.418694276739316 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.975310696833333 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.619524028324684 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.498119157841045 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.637131722208064 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.638817912651682 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.503578578393852 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.977590046582278 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.583772317445122 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.700885147341803 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.600723904619781 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.992157217708333 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.990052909 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.689453051047904 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.587050355097528 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.57063792171218 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.645734537631313 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.693486097144118 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.672665603776768 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.469793729799187 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.599080886430645 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.707613779580052 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.748416509682152 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.65109030186199 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.600641532119463 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.990202906025641 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.654156519193717 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.579901000186134 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.635650125322193 "X" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.553060616663401 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.619788102803311 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.623805015199413 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.679316495457474 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.468588371045528 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.492829885748675 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.649772161629703 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.127245614919101 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.572347541484091 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.585343460535587 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.547995744907986 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.429098457335897 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.978249844833333 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.579491754749367 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.514152324191791 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.639348459586021 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.620602036452599 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.491090578268648 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.974837439746835 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.547150855443902 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.656969045058415 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.533671600249375 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.992433994583333 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.992469808333333 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.660489537904192 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.5708979748225 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.538561223491667 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.654036248306667 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.665349663426471 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.617357217010101 "X" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
